id_municipio,grupo,alvo_alfabetizado
1504307,2,0.4720812182741117
1504406,2,0.4497354497354497
1504422,3,0.499320652173913
1504455,1,0.4828767123287671
1504505,1,0.2909604519774011
1504604,1,0.3707482993197279
1504703,1,0.3420026007802341
1504752,3,0.43820224719101125
1504802,1,0.4685792349726776
1504901,1,0.33614864864864863
1504950,1,0.4954128440366973
1504976,1,0.532967032967033
1505007,2,0.5083333333333333
1505031,3,0.5793991416309013
1505064,1,0.5007072135785007
1505106,1,0.550185873605948
1505205,1,0.3136729222520107
1505304,1,0.31607629427792916
1505403,1,0.54421768707483
1505437,1,0.5341176470588235
1505486,1,0.458
1505494,1,0.43859649122807015
1505502,3,0.5705394190871369
1505536,3,0.5059565522074282
1505551,1,0.484375
1505601,2,0.8428571428571429
1505635,1,0.5686274509803921
1505650,1,0.5714285714285714
1505700,1,0.5844594594594594
1505809,1,0.42428198433420367
1505908,1,0.8116279069767441
1506005,1,0.4446902654867257
1506104,1,0.5037593984962406
1506112,1,0.4755244755244755
1506138,3,0.5833333333333334
1506161,3,0.5570776255707762
1506187,3,0.699468085106383
1506195,1,0.546875
1506203,3,0.5085714285714286
1506302,2,0.4973821989528796
1506351,1,0.46484375
1506401,1,0.5192307692307693
1506500,3,0.34073107049608353
1506559,1,0.4050632911392405
1506583,1,0.43089430894308944
1506609,2,0.4008438818565401
1506708,1,0.5882352941176471
1506807,3,0.5126237623762376
1506906,2,0.7868852459016393
1507003,2,0.31722054380664655
1507102,1,0.6928571428571428
1507151,1,0.39690721649484534
1507201,1,0.32608695652173914
1507300,1,0.3125
1507409,2,0.3786407766990291
1507458,2,0.526984126984127
1507474,1,0.40540540540540543
1507508,1,0.34517766497461927
1507607,1,0.5029585798816568
1507706,1,0.47480106100795755
1507755,1,0.7023809523809523
1507805,1,0.37003058103975534
1507904,3,0.5240506329113924
1507953,1,0.383
1507961,1,0.5
1507979,3,0.6613418530351438
1508001,1,0.4968325791855204
1508035,1,0.3626943005181347
1508050,1,0.6255506607929515
1508084,3,0.48822269807280516
1508100,3,0.45229681978798586
1508126,3,0.6206896551724138
1508159,1,0.6120906801007556
1508209,2,0.3825503355704698
1508308,1,0.3841642228739003
1508357,1,0.6958174904942965
1508407,3,0.49248747913188645
1600055,2,0.7346938775510204
1600105,1,0.19642857142857142
1600154,1,0.44565217391304346
1600204,1,0.39325842696629215
1600212,1,0.5365853658536586
1600238,1,0.7333333333333333
1600253,1,0.41904761904761906
1600279,1,0.4007421150278293
1600303,3,0.4548653610771114
1600402,1,0.43515850144092216
1600501,1,0.21354166666666666
1600535,1,0.685459940652819
1600550,1,0.2916666666666667
1600600,3,0.5318899941486249
1600709,1,0.9049295774647887
1600808,1,0.3588235294117647
1700301,3,0.4025974025974026
1700350,3,0.7538461538461538
1700400,3,0.47619047619047616
1700707,3,0.7181818181818181
1701002,3,0.46206896551724136
1701051,3,0.5882352941176471
1701101,3,0.35714285714285715
1701309,2,0.5272727272727272
1701903,5,0.5
1702000,5,0.3898305084745763
1702109,4,0.5081135902636917
1702158,3,0.38095238095238093
1702208,3,0.5064102564102564
1702307,3,0.676923076923077
1702406,3,0.611764705882353
1702554,3,0.5968586387434555
1702901,1,0.4020618556701031
1703008,2,0.19117647058823528
1703057,5,0.37777777777777777
1703073,2,0.18055555555555555
1703107,5,0.5
1703206,3,0.5892857142857143
1703305,3,0.288135593220339
1703701,5,0.49206349206349204
1703800,3,0.504424778761062
1703842,1,0.38513513513513514
1703867,3,0.5263157894736842
1703883,3,0.2777777777777778
1703891,2,0.23529411764705882
1703909,3,0.31666666666666665
1704105,2,0.6666666666666666
1705102,3,0.5238095238095238
1705508,3,0.5588235294117647
1705557,3,0.5636363636363636
1705607,3,0.36231884057971014
1706001,3,0.4864864864864865
1706100,3,0.6179775280898876
1706506,2,0.45121951219512196
1707009,3,0.6094420600858369
1707108,5,0.611764705882353
1707207,2,0.532258064516129
1707306,2,0.68
1707405,1,0.47474747474747475
1707553,5,0.5675675675675675
1707652,3,0.5161290322580645
1707702,3,0.12727272727272726
1708205,3,0.45454545454545453
1708254,3,0.5151515151515151
1708304,2,0.3902439024390244
1709005,1,0.3858267716535433
1709302,4,0.4784688995215311
1709500,4,0.5425531914893617
1710508,2,0.4090909090909091
1710706,2,0.1836734693877551
1710904,3,0.5333333333333333
1711506,5,0.625
1711803,2,0.5
1711902,3,0.3559322033898305
1711951,1,0.15384615384615385
1712009,3,0.38181818181818183
1712454,3,0.48936170212765956
1712504,3,0.3620689655172414
1712801,1,0.21052631578947367
1713205,3,0.4444444444444444
1713304,5,0.6363636363636364
1713601,2,0.203125
1713809,2,0.5
1713957,2,0.5
1714203,5,0.4423076923076923
1714302,3,0.34
1714880,3,0.42073170731707316
1715101,3,0.3617021276595745
1715259,2,0.6176470588235294
1715705,2,0.30864197530864196
1715754,5,0.7777777777777778
1716109,4,0.6366612111292962
1716208,2,0.6833333333333333
1716307,3,0.3793103448275862
1716505,3,0.5670995670995671
1716604,5,0.4603174603174603
1716653,2,0.6181818181818182
1716703,3,0.6101694915254238
1717008,2,0.3392857142857143
1717503,3,0.4375
1717800,2,0.4523809523809524
1717909,3,0.30303030303030304
1718006,3,0.3829787234042553
1718204,3,0.4431977559607293
1718303,2,0.38461538461538464
1718402,3,0.5777777777777777
1718501,1,0.5
1718550,2,0.5490196078431373
1718659,1,0.2
1718709,2,0.46153846153846156
1718758,2,0.2676056338028169
1718808,1,0.4235294117647059
1718840,5,0.5333333333333333
1718865,3,0.3142857142857143
1718881,3,0.4146341463414634
1718899,5,0.43333333333333335
1718907,3,0.37333333333333335
1719004,2,0.2857142857142857
1720002,2,0.5714285714285714
1720101,2,0.5263157894736842
1720200,3,0.3696969696969697
1720259,2,0.5777777777777777
1720309,1,0.5918367346938775
1720499,2,0.4634146341463415
1720655,3,0.36
1720804,2,0.5069444444444444
1720903,2,0.42196531791907516
1720978,5,0.7419354838709677
1721000,4,0.5745614035087719
1721109,1,0.5098039215686274
1721208,3,0.3577981651376147
1722081,3,0.43617021276595747
1722107,3,0.42857142857142855
2100055,3,0.6291390728476821
2100105,1,0.9310344827586207
2100154,1,0.6554621848739496
2100204,2,0.7090909090909091
2100303,1,0.45754716981132076
2100402,2,0.7307692307692307
2100436,1,0.5212121212121212
2100477,1,0.572289156626506
2100501,2,0.5256410256410257
2100550,1,0.43137254901960786
2100600,1,0.42071197411003236
2100709,1,0.41134751773049644
2100808,1,0.3394495412844037
2100832,1,0.3878787878787879
2100873,1,0.9172413793103448
2100907,1,0.4309623430962343
2100956,1,0.7443609022556391
2101004,2,0.7241379310344828
2101103,1,0.7132867132867133
2101202,3,0.5110864745011087
2101251,2,0.5412371134020618
2101301,1,0.576271186440678
2101400,3,0.3963022508038585
2101509,2,0.525
2101608,1,0.6432225063938619
2101707,1,0.7860892388451444
2101731,1,0.7222222222222222
2101772,1,0.7795918367346939
2101806,1,0.4583333333333333
2101905,2,0.6103896103896104
2101939,2,0.8787878787878788
2101970,1,0.8
2102002,1,0.6867469879518072
2102036,1,0.6320987654320988
2102077,1,0.9523809523809523
2102101,1,0.5808823529411765
2102150,1,0.4946236559139785
2102200,1,0.2908366533864542
2102309,1,0.5714285714285714
2102325,1,0.4350282485875706
2102358,1,0.5512820512820513
2102374,1,0.5543478260869565
2102408,1,0.6323529411764706
2102507,1,0.3194444444444444
2102556,3,0.6123595505617978
2102606,1,0.4935064935064935
2102705,1,0.7067307692307693
2102754,1,0.9108910891089109
2102804,2,0.5198412698412699
2102903,1,0.6215277777777778
2103000,2,0.554519368723099
2103109,2,0.6704545454545454
2103125,1,0.875
2103158,1,0.8803418803418803
2103174,1,0.3707865168539326
2103208,1,0.41751824817518246
2103257,1,0.8647058823529412
2103307,1,0.5188679245283019
2103406,1,0.7604651162790698
2103505,1,0.5
2103554,1,0.553072625698324
2103604,1,0.5587703435804702
2103703,2,0.6702898550724637
2103752,1,0.6993464052287581
2103802,2,0.4411764705882353
2103901,1,0.8165680473372781
2104008,2,0.8148148148148148
2104057,3,0.606
2104073,2,0.6513761467889908
2104081,1,0.7945205479452054
2104099,1,0.8434343434343434
2104107,1,0.788659793814433
2104206,1,0.7225806451612903
2104305,1,0.879746835443038
2104404,1,0.6595744680851063
2104503,1,0.7849462365591398
2104552,3,0.6764705882352942
2104602,1,0.4811320754716981
2104628,1,0.9166666666666666
2104651,1,0.7804878048780488
2104677,1,0.608540925266904
2104701,2,0.75
2104800,1,0.46403242147923
2104909,2,0.8661417322834646
2105005,1,0.5898203592814372
2105104,1,0.6965811965811965
2105153,1,0.7793103448275862
2105203,2,0.8969072164948454
2105302,3,0.5463246554364471
2105351,1,0.7283950617283951
2105401,1,0.6049222797927462
2105427,2,0.6031746031746031
2105450,1,0.6847826086956522
2105476,1,0.6976744186046512
2105500,2,0.563265306122449
2105609,1,0.75
2105658,1,0.6781609195402298
2105708,1,0.7975609756097561
2105807,1,0.9705882352941176
2105906,1,0.7614678899082569
2105922,1,0.7848101265822784
2105948,2,0.9230769230769231
2105963,1,0.9716981132075472
2105989,2,0.6666666666666666
2106003,2,0.9083969465648855
2106102,2,0.6589147286821705
2106201,1,0.8495575221238938
2106300,2,0.8194444444444444
2106326,1,0.4158730158730159
2106359,1,0.3902439024390244
2106375,1,0.9754098360655737
2106409,1,0.7688442211055276
2106508,1,0.46774193548387094
2106607,1,0.3420074349442379
2106631,1,0.5735294117647058
2106672,1,0.9696969696969697
2106706,1,0.5694444444444444
2106755,1,0.5111111111111111
2106805,2,0.6993006993006993
2106904,1,0.35918367346938773
2107001,1,0.5526315789473685
2107100,1,0.6694560669456067
2107209,1,0.46875
2107258,1,0.7714285714285715
2107308,2,0.5106382978723404
2107357,1,0.6341463414634146
2107407,1,0.5886524822695035
2107456,1,0.37209302325581395
2107506,3,0.5581395348837209
2107605,1,0.7058823529411765
2107704,1,0.7471264367816092
2107803,1,0.5527950310559007
2107902,1,0.5870646766169154
2108009,2,0.6419213973799127
2108058,1,0.6871508379888268
2108108,1,0.9052132701421801
2108207,3,0.6404494382022472
2108256,1,0.5767195767195767
2108306,1,0.6361256544502618
2108405,2,0.6071428571428571
2108454,1,0.6990291262135923
2108504,1,0.5037593984962406
2108603,2,0.47680890538033394
